#s	W0^2		W2^2		W4^2		W6^2		W8^2
2004.500000 1.780365e-02 -7.393930e-03 -4.497757e-02 4.917600e-02 5.220275e-03
2005.500000 1.776721e-02 -7.336782e-03 -4.495049e-02 4.902908e-02 5.362197e-03
2006.500000 1.773147e-02 -7.279678e-03 -4.492580e-02 4.888437e-02 5.505249e-03
2007.500000 1.769523e-02 -7.222831e-03 -4.489902e-02 4.873861e-02 5.646159e-03
2008.500000 1.765937e-02 -7.166150e-03 -4.487270e-02 4.859263e-02 5.787848e-03
2009.500000 1.762349e-02 -7.109594e-03 -4.484627e-02 4.844710e-02 5.928947e-03
2010.500000 1.758798e-02 -7.053571e-03 -4.481983e-02 4.830227e-02 6.068504e-03
2011.500000 1.755207e-02 -6.997049e-03 -4.479303e-02 4.815613e-02 6.209708e-03
2012.500000 1.751660e-02 -6.940988e-03 -4.476659e-02 4.801091e-02 6.349602e-03
2013.500000 1.748091e-02 -6.885329e-03 -4.473877e-02 4.786542e-02 6.487818e-03
2014.500000 1.744593e-02 -6.829853e-03 -4.471274e-02 4.772130e-02 6.626814e-03
2015.500000 1.741039e-02 -6.774514e-03 -4.468462e-02 4.757592e-02 6.763983e-03
2016.500000 1.737499e-02 -6.718900e-03 -4.465731e-02 4.743038e-02 6.902762e-03
2017.500000 1.733980e-02 -6.663783e-03 -4.462965e-02 4.728527e-02 7.040181e-03
2018.500000 1.730459e-02 -6.609016e-03 -4.460122e-02 4.714019e-02 7.175900e-03
2019.500000 1.726948e-02 -6.554096e-03 -4.457338e-02 4.699518e-02 7.313078e-03
2020.500000 1.723449e-02 -6.499772e-03 -4.454472e-02 4.685046e-02 7.447772e-03
2021.500000 1.719972e-02 -6.445473e-03 -4.451657e-02 4.670594e-02 7.583010e-03
2022.500000 1.716468e-02 -6.391080e-03 -4.448777e-02 4.656084e-02 7.718324e-03
2023.500000 1.713006e-02 -6.336985e-03 -4.445961e-02 4.641651e-02 7.852837e-03
2024.500000 1.709545e-02 -6.283327e-03 -4.443061e-02 4.627217e-02 7.986166e-03
2025.500000 1.706069e-02 -6.229546e-03 -4.440121e-02 4.612720e-02 8.119681e-03
2026.500000 1.702631e-02 -6.176082e-03 -4.437251e-02 4.598331e-02 8.252798e-03
2027.500000 1.699164e-02 -6.122579e-03 -4.434274e-02 4.583830e-02 8.385322e-03
2028.500000 1.695727e-02 -6.069513e-03 -4.431309e-02 4.569408e-02 8.517015e-03
2029.500000 1.692296e-02 -6.016458e-03 -4.428362e-02 4.555006e-02 8.648645e-03
2030.500000 1.688858e-02 -5.963494e-03 -4.425361e-02 4.540549e-02 8.780097e-03
2031.500000 1.685441e-02 -5.911062e-03 -4.422300e-02 4.526110e-02 8.909670e-03
2032.500000 1.682028e-02 -5.858544e-03 -4.419302e-02 4.511756e-02 9.039602e-03
2033.500000 1.678609e-02 -5.806056e-03 -4.416244e-02 4.497284e-02 9.169913e-03
2034.500000 1.675232e-02 -5.753966e-03 -4.413236e-02 4.482926e-02 9.299100e-03
2035.500000 1.671851e-02 -5.702191e-03 -4.410172e-02 4.468621e-02 9.426623e-03
2036.500000 1.668462e-02 -5.650341e-03 -4.407077e-02 4.454229e-02 9.554829e-03
2037.500000 1.665107e-02 -5.598667e-03 -4.404054e-02 4.439917e-02 9.682963e-03
2038.500000 1.661738e-02 -5.547318e-03 -4.400911e-02 4.425552e-02 9.809704e-03
2039.500000 1.658359e-02 -5.495951e-03 -4.397731e-02 4.411149e-02 9.936057e-03
2040.500000 1.654993e-02 -5.444680e-03 -4.394571e-02 4.396759e-02 1.006284e-02
2041.500000 1.651648e-02 -5.393745e-03 -4.391420e-02 4.382456e-02 1.018829e-02
2042.500000 1.648321e-02 -5.343067e-03 -4.388272e-02 4.368195e-02 1.031316e-02
2043.500000 1.644986e-02 -5.292392e-03 -4.385084e-02 4.353872e-02 1.043808e-02
2044.500000 1.641667e-02 -5.241707e-03 -4.381942e-02 4.339574e-02 1.056327e-02
2045.500000 1.638352e-02 -5.191732e-03 -4.378683e-02 4.325330e-02 1.068557e-02
2046.500000 1.635038e-02 -5.141456e-03 -4.375458e-02 4.311015e-02 1.080924e-02
2047.500000 1.631736e-02 -5.091347e-03 -4.372246e-02 4.296731e-02 1.093286e-02
2048.500000 1.628429e-02 -5.041619e-03 -4.368935e-02 4.282441e-02 1.105461e-02
2049.500000 1.625155e-02 -4.992017e-03 -4.365714e-02 4.268257e-02 1.117622e-02
2050.500000 1.621834e-02 -4.942563e-03 -4.362294e-02 4.253918e-02 1.129656e-02
2051.500000 1.618566e-02 -4.893147e-03 -4.359033e-02 4.239693e-02 1.141806e-02
2052.500000 1.615306e-02 -4.843985e-03 -4.355740e-02 4.225474e-02 1.153869e-02
2053.500000 1.612019e-02 -4.794894e-03 -4.352343e-02 4.211192e-02 1.165818e-02
2054.500000 1.608772e-02 -4.746192e-03 -4.349008e-02 4.197031e-02 1.177721e-02
2055.500000 1.605507e-02 -4.697473e-03 -4.345604e-02 4.182796e-02 1.189593e-02
2056.500000 1.602284e-02 -4.648901e-03 -4.342284e-02 4.168608e-02 1.201506e-02
2057.500000 1.599040e-02 -4.600636e-03 -4.338859e-02 4.154441e-02 1.213223e-02
2058.500000 1.595801e-02 -4.552297e-03 -4.335446e-02 4.140238e-02 1.224994e-02
2059.500000 1.592603e-02 -4.504469e-03 -4.332069e-02 4.126155e-02 1.236648e-02
2060.500000 1.589344e-02 -4.456277e-03 -4.328547e-02 4.111868e-02 1.248337e-02
2061.500000 1.586151e-02 -4.408613e-03 -4.325145e-02 4.097781e-02 1.259944e-02
2062.500000 1.582956e-02 -4.361183e-03 -4.321685e-02 4.083685e-02 1.271426e-02
2063.500000 1.579747e-02 -4.313817e-03 -4.318157e-02 4.069536e-02 1.282880e-02
2064.500000 1.576546e-02 -4.266266e-03 -4.314690e-02 4.055395e-02 1.294418e-02
2065.500000 1.573390e-02 -4.219408e-03 -4.311224e-02 4.041358e-02 1.305774e-02
2066.500000 1.570204e-02 -4.172606e-03 -4.307650e-02 4.027260e-02 1.317036e-02
2067.500000 1.567016e-02 -4.125568e-03 -4.304103e-02 4.013121e-02 1.328389e-02
2068.500000 1.563842e-02 -4.079262e-03 -4.300466e-02 3.999043e-02 1.339490e-02
2069.500000 1.560708e-02 -4.032583e-03 -4.297017e-02 3.985030e-02 1.350820e-02
2070.500000 1.557550e-02 -3.986366e-03 -4.293414e-02 3.971000e-02 1.361917e-02
2071.500000 1.554393e-02 -3.940021e-03 -4.289792e-02 3.956863e-02 1.373065e-02
2072.500000 1.551247e-02 -3.894044e-03 -4.286153e-02 3.942813e-02 1.384073e-02
2073.500000 1.548130e-02 -3.848362e-03 -4.282570e-02 3.928886e-02 1.395020e-02
2074.500000 1.544984e-02 -3.802514e-03 -4.278899e-02 3.914826e-02 1.405977e-02
2075.500000 1.541890e-02 -3.757288e-03 -4.275271e-02 3.900891e-02 1.416793e-02
2076.500000 1.538760e-02 -3.711555e-03 -4.271618e-02 3.886849e-02 1.427753e-02
2077.500000 1.535655e-02 -3.666379e-03 -4.267942e-02 3.872892e-02 1.438519e-02
2078.500000 1.532548e-02 -3.621440e-03 -4.264225e-02 3.858960e-02 1.449190e-02
2079.500000 1.529443e-02 -3.576470e-03 -4.260495e-02 3.844984e-02 1.459876e-02
2080.500000 1.526360e-02 -3.531631e-03 -4.256789e-02 3.831009e-02 1.470554e-02
2081.500000 1.523285e-02 -3.487071e-03 -4.253083e-02 3.817139e-02 1.481123e-02
2082.500000 1.520206e-02 -3.442497e-03 -4.249345e-02 3.803204e-02 1.491684e-02
2083.500000 1.517124e-02 -3.398059e-03 -4.245569e-02 3.789249e-02 1.502231e-02
2084.500000 1.514055e-02 -3.354033e-03 -4.241752e-02 3.775355e-02 1.512573e-02
2085.500000 1.511002e-02 -3.310106e-03 -4.237974e-02 3.761509e-02 1.522946e-02
2086.500000 1.507962e-02 -3.266180e-03 -4.234228e-02 3.747676e-02 1.533323e-02
2087.500000 1.504905e-02 -3.222452e-03 -4.230369e-02 3.733761e-02 1.543596e-02
2088.500000 1.501865e-02 -3.178859e-03 -4.226562e-02 3.719949e-02 1.553828e-02
2089.500000 1.498826e-02 -3.135312e-03 -4.222725e-02 3.706080e-02 1.564075e-02
2090.500000 1.495795e-02 -3.092114e-03 -4.218853e-02 3.692275e-02 1.574147e-02
2091.500000 1.492785e-02 -3.049056e-03 -4.215006e-02 3.678481e-02 1.584220e-02
2092.500000 1.489732e-02 -3.005990e-03 -4.211031e-02 3.664613e-02 1.594216e-02
2093.500000 1.486738e-02 -2.963099e-03 -4.207198e-02 3.650843e-02 1.604280e-02
2094.500000 1.483756e-02 -2.920464e-03 -4.203355e-02 3.637125e-02 1.614231e-02
2095.500000 1.480740e-02 -2.877898e-03 -4.199389e-02 3.623339e-02 1.624065e-02
2096.500000 1.477760e-02 -2.835585e-03 -4.195489e-02 3.609632e-02 1.633890e-02
2097.500000 1.474777e-02 -2.793303e-03 -4.191559e-02 3.595888e-02 1.643707e-02
2098.500000 1.471790e-02 -2.750999e-03 -4.187611e-02 3.582128e-02 1.653495e-02
2099.500000 1.468800e-02 -2.709138e-03 -4.183582e-02 3.568402e-02 1.663104e-02
2100.500000 1.465851e-02 -2.667376e-03 -4.179667e-02 3.554786e-02 1.672741e-02
2101.500000 1.462880e-02 -2.625670e-03 -4.175642e-02 3.541055e-02 1.682322e-02
2102.500000 1.459920e-02 -2.584118e-03 -4.171648e-02 3.527405e-02 1.691873e-02
2103.500000 1.456964e-02 -2.542785e-03 -4.167599e-02 3.513732e-02 1.701307e-02
2104.500000 1.454021e-02 -2.501527e-03 -4.163595e-02 3.500119e-02 1.710771e-02
2105.500000 1.451088e-02 -2.460495e-03 -4.159564e-02 3.486523e-02 1.720107e-02
2106.500000 1.448171e-02 -2.419677e-03 -4.155532e-02 3.472942e-02 1.729400e-02
2107.500000 1.445231e-02 -2.378743e-03 -4.151455e-02 3.459320e-02 1.738697e-02
2108.500000 1.442275e-02 -2.337809e-03 -4.147314e-02 3.445622e-02 1.747987e-02
2109.500000 1.439386e-02 -2.297510e-03 -4.143284e-02 3.432156e-02 1.757122e-02
2110.500000 1.436452e-02 -2.256907e-03 -4.139135e-02 3.418507e-02 1.766281e-02
2111.500000 1.433557e-02 -2.216813e-03 -4.135037e-02 3.405013e-02 1.775320e-02
2112.500000 1.430660e-02 -2.176757e-03 -4.130905e-02 3.391486e-02 1.784326e-02
2113.500000 1.427742e-02 -2.136492e-03 -4.126731e-02 3.377851e-02 1.793394e-02
2114.500000 1.424861e-02 -2.096755e-03 -4.122601e-02 3.364406e-02 1.802279e-02
2115.500000 1.421985e-02 -2.057224e-03 -4.118434e-02 3.350949e-02 1.811080e-02
2116.500000 1.419107e-02 -2.017445e-03 -4.114296e-02 3.337454e-02 1.819986e-02
2117.500000 1.416229e-02 -1.978122e-03 -4.110085e-02 3.323998e-02 1.828732e-02
2118.500000 1.413370e-02 -1.938718e-03 -4.105940e-02 3.310573e-02 1.837509e-02
2119.500000 1.410516e-02 -1.899758e-03 -4.101718e-02 3.297168e-02 1.846099e-02
2120.500000 1.407646e-02 -1.860679e-03 -4.097461e-02 3.283693e-02 1.854741e-02
2121.500000 1.404805e-02 -1.821859e-03 -4.093261e-02 3.270335e-02 1.863311e-02
2122.500000 1.401964e-02 -1.783109e-03 -4.089029e-02 3.256944e-02 1.871849e-02
2123.500000 1.399111e-02 -1.744532e-03 -4.084735e-02 3.243562e-02 1.880264e-02
2124.500000 1.396271e-02 -1.706048e-03 -4.080454e-02 3.230175e-02 1.888705e-02
2125.500000 1.393456e-02 -1.667829e-03 -4.076209e-02 3.216890e-02 1.897044e-02
2126.500000 1.390626e-02 -1.629559e-03 -4.071908e-02 3.203528e-02 1.905370e-02
2127.500000 1.387815e-02 -1.591707e-03 -4.067613e-02 3.190287e-02 1.913568e-02
2128.500000 1.385000e-02 -1.553661e-03 -4.063310e-02 3.176953e-02 1.921845e-02
2129.500000 1.382184e-02 -1.515878e-03 -4.058944e-02 3.163613e-02 1.929982e-02
2130.500000 1.379391e-02 -1.478316e-03 -4.054639e-02 3.150409e-02 1.938086e-02
2131.500000 1.376570e-02 -1.440628e-03 -4.050246e-02 3.137084e-02 1.946166e-02
2132.500000 1.373803e-02 -1.403103e-03 -4.045994e-02 3.123890e-02 1.954302e-02
2133.500000 1.370980e-02 -1.365986e-03 -4.041494e-02 3.110612e-02 1.962117e-02
2134.500000 1.368205e-02 -1.329001e-03 -4.037112e-02 3.097425e-02 1.969991e-02
2135.500000 1.365435e-02 -1.291899e-03 -4.032755e-02 3.084215e-02 1.977927e-02
2136.500000 1.362660e-02 -1.255073e-03 -4.028339e-02 3.071035e-02 1.985708e-02
2137.500000 1.359894e-02 -1.218270e-03 -4.023939e-02 3.057866e-02 1.993498e-02
2138.500000 1.357149e-02 -1.181883e-03 -4.019542e-02 3.044792e-02 2.001161e-02
2139.500000 1.354366e-02 -1.145264e-03 -4.015051e-02 3.031585e-02 2.008845e-02
2140.500000 1.351633e-02 -1.108820e-03 -4.010683e-02 3.018507e-02 2.016535e-02
2141.500000 1.348889e-02 -1.072783e-03 -4.006209e-02 3.005434e-02 2.024020e-02
2142.500000 1.346128e-02 -1.036719e-03 -4.001672e-02 2.992293e-02 2.031485e-02
2143.500000 1.343406e-02 -1.000920e-03 -3.997229e-02 2.979292e-02 2.038928e-02
2144.500000 1.340685e-02 -9.649634e-04 -3.992782e-02 2.966221e-02 2.046412e-02
2145.500000 1.337935e-02 -9.292839e-04 -3.988216e-02 2.953154e-02 2.053716e-02
2146.500000 1.335202e-02 -8.938495e-04 -3.983655e-02 2.940132e-02 2.060953e-02
2147.500000 1.332511e-02 -8.584297e-04 -3.979217e-02 2.927187e-02 2.068262e-02
2148.500000 1.329799e-02 -8.230588e-04 -3.974693e-02 2.914188e-02 2.075495e-02
2149.500000 1.327090e-02 -7.879784e-04 -3.970134e-02 2.901231e-02 2.082607e-02
2150.500000 1.324369e-02 -7.527316e-04 -3.965552e-02 2.888207e-02 2.089768e-02
2151.500000 1.321685e-02 -7.180366e-04 -3.961000e-02 2.875329e-02 2.096763e-02
2152.500000 1.318999e-02 -6.831355e-04 -3.956466e-02 2.862411e-02 2.103830e-02
2153.500000 1.316295e-02 -6.484991e-04 -3.951826e-02 2.849470e-02 2.110740e-02
2154.500000 1.313628e-02 -6.140154e-04 -3.947276e-02 2.836632e-02 2.117660e-02
2155.500000 1.310966e-02 -5.795521e-04 -3.942714e-02 2.823753e-02 2.124561e-02
2156.500000 1.308283e-02 -5.453352e-04 -3.938064e-02 2.810895e-02 2.131321e-02
2157.500000 1.305578e-02 -5.110761e-04 -3.933353e-02 2.797992e-02 2.138055e-02
2158.500000 1.302915e-02 -4.770410e-04 -3.928716e-02 2.785161e-02 2.144764e-02
2159.500000 1.300299e-02 -4.432235e-04 -3.924196e-02 2.772476e-02 2.151458e-02
2160.500000 1.297626e-02 -4.094871e-04 -3.919481e-02 2.759655e-02 2.158028e-02
2161.500000 1.294979e-02 -3.757716e-04 -3.914825e-02 2.746879e-02 2.164590e-02
2162.500000 1.292322e-02 -3.422198e-04 -3.910114e-02 2.734091e-02 2.171082e-02
2163.500000 1.289702e-02 -3.088549e-04 -3.905485e-02 2.721402e-02 2.177571e-02
2164.500000 1.287062e-02 -2.755565e-04 -3.900776e-02 2.708671e-02 2.183975e-02
2165.500000 1.284439e-02 -2.423676e-04 -3.896107e-02 2.696003e-02 2.190346e-02
2166.500000 1.281795e-02 -2.093626e-04 -3.891328e-02 2.683279e-02 2.196598e-02
2167.500000 1.279191e-02 -1.765535e-04 -3.886648e-02 2.670678e-02 2.202840e-02
2168.500000 1.276570e-02 -1.437489e-04 -3.881906e-02 2.658025e-02 2.209057e-02
2169.500000 1.273956e-02 -1.109519e-04 -3.877179e-02 2.645380e-02 2.215263e-02
2170.500000 1.271344e-02 -7.847299e-05 -3.872400e-02 2.632763e-02 2.221338e-02
2171.500000 1.268756e-02 -4.603402e-05 -3.867681e-02 2.620195e-02 2.227414e-02
2172.500000 1.266140e-02 -1.371439e-05 -3.862862e-02 2.607584e-02 2.233402e-02
2173.500000 1.263561e-02 1.846524e-05 -3.858111e-02 2.595030e-02 2.239376e-02
2174.500000 1.260981e-02 5.056100e-05 -3.853373e-02 2.582538e-02 2.245340e-02
2175.500000 1.258371e-02 8.253497e-05 -3.848492e-02 2.569945e-02 2.251154e-02
2176.500000 1.255798e-02 1.142190e-04 -3.843688e-02 2.557478e-02 2.256924e-02
2177.500000 1.253216e-02 1.459843e-04 -3.838862e-02 2.544975e-02 2.262708e-02
2178.500000 1.250671e-02 1.776271e-04 -3.834114e-02 2.532542e-02 2.268478e-02
2179.500000 1.248093e-02 2.089222e-04 -3.829230e-02 2.520116e-02 2.274049e-02
2180.500000 1.245541e-02 2.401592e-04 -3.824407e-02 2.507738e-02 2.279632e-02
2181.500000 1.242972e-02 2.714142e-04 -3.819523e-02 2.495297e-02 2.285200e-02
2182.500000 1.240427e-02 3.027297e-04 -3.814717e-02 2.482888e-02 2.290832e-02
2183.500000 1.237881e-02 3.335195e-04 -3.809813e-02 2.470534e-02 2.296193e-02
2184.500000 1.235333e-02 3.644698e-04 -3.804937e-02 2.458159e-02 2.301653e-02
2185.500000 1.232785e-02 3.951043e-04 -3.800010e-02 2.445837e-02 2.306955e-02
2186.500000 1.230286e-02 4.256483e-04 -3.795214e-02 2.433613e-02 2.312309e-02
2187.500000 1.227732e-02 4.562818e-04 -3.790243e-02 2.421230e-02 2.317572e-02
2188.500000 1.225216e-02 4.867146e-04 -3.785379e-02 2.408994e-02 2.322845e-02
2189.500000 1.222674e-02 5.170326e-04 -3.780391e-02 2.396666e-02 2.327992e-02
2190.500000 1.220161e-02 5.470895e-04 -3.775465e-02 2.384464e-02 2.333100e-02
2191.500000 1.217639e-02 5.772035e-04 -3.770502e-02 2.372203e-02 2.338175e-02
2192.500000 1.215144e-02 6.070386e-04 -3.765589e-02 2.360061e-02 2.343195e-02
2193.500000 1.212632e-02 6.367781e-04 -3.760605e-02 2.347884e-02 2.348128e-02
2194.500000 1.210139e-02 6.665981e-04 -3.755678e-02 2.335717e-02 2.353129e-02
2195.500000 1.207625e-02 6.961302e-04 -3.750632e-02 2.323523e-02 2.357947e-02
2196.500000 1.205158e-02 7.254986e-04 -3.745719e-02 2.311478e-02 2.362796e-02
2197.500000 1.202642e-02 7.550004e-04 -3.740661e-02 2.299292e-02 2.367599e-02
2198.500000 1.200195e-02 7.840940e-04 -3.735746e-02 2.287291e-02 2.372320e-02
2199.500000 1.197716e-02 8.132852e-04 -3.730754e-02 2.275227e-02 2.377043e-02
2200.500000 1.195215e-02 8.421616e-04 -3.725647e-02 2.263165e-02 2.381575e-02
2201.500000 1.192738e-02 8.710599e-04 -3.720597e-02 2.251103e-02 2.386164e-02
2202.500000 1.190284e-02 8.999265e-04 -3.715616e-02 2.239112e-02 2.390766e-02
2203.500000 1.187819e-02 9.284770e-04 -3.710556e-02 2.227155e-02 2.395210e-02
2204.500000 1.185377e-02 9.570760e-04 -3.705561e-02 2.215200e-02 2.399711e-02
2205.500000 1.182913e-02 9.854538e-04 -3.700476e-02 2.203265e-02 2.404074e-02
2206.500000 1.180452e-02 1.013875e-03 -3.695377e-02 2.191274e-02 2.408430e-02
2207.500000 1.178022e-02 1.042063e-03 -3.690354e-02 2.179413e-02 2.412764e-02
2208.500000 1.175566e-02 1.070135e-03 -3.685217e-02 2.167481e-02 2.416978e-02
2209.500000 1.173131e-02 1.097993e-03 -3.680135e-02 2.155675e-02 2.421143e-02
2210.500000 1.170704e-02 1.125903e-03 -3.675052e-02 2.143813e-02 2.425315e-02
2211.500000 1.168291e-02 1.153838e-03 -3.670023e-02 2.131995e-02 2.429544e-02
2212.500000 1.165848e-02 1.181309e-03 -3.664832e-02 2.120189e-02 2.433492e-02
2213.500000 1.163421e-02 1.208816e-03 -3.659683e-02 2.108383e-02 2.437470e-02
2214.500000 1.161004e-02 1.236074e-03 -3.654547e-02 2.096673e-02 2.441395e-02
2215.500000 1.158578e-02 1.263559e-03 -3.649395e-02 2.084866e-02 2.445367e-02
2216.500000 1.156174e-02 1.290681e-03 -3.644258e-02 2.073172e-02 2.449215e-02
2217.500000 1.153767e-02 1.317703e-03 -3.639086e-02 2.061470e-02 2.452989e-02
2218.500000 1.151361e-02 1.344802e-03 -3.633935e-02 2.049768e-02 2.456828e-02
2219.500000 1.148966e-02 1.371570e-03 -3.628762e-02 2.038130e-02 2.460505e-02
2220.500000 1.146574e-02 1.398543e-03 -3.623618e-02 2.026450e-02 2.464283e-02
2221.500000 1.144195e-02 1.424931e-03 -3.618439e-02 2.014908e-02 2.467836e-02
2222.500000 1.141809e-02 1.451607e-03 -3.613270e-02 2.003289e-02 2.471496e-02
2223.500000 1.139421e-02 1.478088e-03 -3.608058e-02 1.991686e-02 2.475041e-02
2224.500000 1.137049e-02 1.504290e-03 -3.602861e-02 1.980171e-02 2.478499e-02
2225.500000 1.134662e-02 1.530508e-03 -3.597607e-02 1.968604e-02 2.481912e-02
2226.500000 1.132305e-02 1.556428e-03 -3.592407e-02 1.957155e-02 2.485262e-02
2227.500000 1.129930e-02 1.582619e-03 -3.587179e-02 1.945602e-02 2.488699e-02
2228.500000 1.127585e-02 1.608371e-03 -3.581985e-02 1.934207e-02 2.491965e-02
2229.500000 1.125198e-02 1.634158e-03 -3.576655e-02 1.922681e-02 2.495183e-02
2230.500000 1.122858e-02 1.659828e-03 -3.571461e-02 1.911298e-02 2.498442e-02
2231.500000 1.120509e-02 1.685433e-03 -3.566210e-02 1.899876e-02 2.501618e-02
2232.500000 1.118171e-02 1.710769e-03 -3.560961e-02 1.888527e-02 2.504707e-02
2233.500000 1.115820e-02 1.736102e-03 -3.555670e-02 1.877156e-02 2.507759e-02
2234.500000 1.113484e-02 1.761388e-03 -3.550412e-02 1.865808e-02 2.510826e-02
2235.500000 1.111149e-02 1.786466e-03 -3.545123e-02 1.854502e-02 2.513778e-02
2236.500000 1.108811e-02 1.811474e-03 -3.539815e-02 1.843193e-02 2.516705e-02
2237.500000 1.106492e-02 1.836528e-03 -3.534558e-02 1.831897e-02 2.519656e-02
2238.500000 1.104166e-02 1.861032e-03 -3.529220e-02 1.820713e-02 2.522379e-02
2239.500000 1.101843e-02 1.885889e-03 -3.523925e-02 1.809450e-02 2.525236e-02
2240.500000 1.099516e-02 1.910445e-03 -3.518565e-02 1.798211e-02 2.527948e-02
2241.500000 1.097221e-02 1.935029e-03 -3.513312e-02 1.787049e-02 2.530730e-02
2242.500000 1.094899e-02 1.959417e-03 -3.507931e-02 1.775835e-02 2.533352e-02
2243.500000 1.092608e-02 1.983621e-03 -3.502637e-02 1.764746e-02 2.535969e-02
2244.500000 1.090296e-02 2.007754e-03 -3.497267e-02 1.753627e-02 2.538520e-02
2245.500000 1.088005e-02 2.031834e-03 -3.491937e-02 1.742531e-02 2.541051e-02
2246.500000 1.085701e-02 2.055776e-03 -3.486554e-02 1.731446e-02 2.543505e-02
2247.500000 1.083419e-02 2.079577e-03 -3.481219e-02 1.720432e-02 2.545949e-02
2248.500000 1.081128e-02 2.103407e-03 -3.475837e-02 1.709354e-02 2.548345e-02
2249.500000 1.078821e-02 2.127203e-03 -3.470409e-02 1.698264e-02 2.550716e-02
2250.500000 1.076567e-02 2.150728e-03 -3.465108e-02 1.687337e-02 2.553056e-02
2251.500000 1.074275e-02 2.173948e-03 -3.459653e-02 1.676401e-02 2.555191e-02
2252.500000 1.072016e-02 2.197366e-03 -3.454299e-02 1.665446e-02 2.557436e-02
2253.500000 1.069741e-02 2.220759e-03 -3.448906e-02 1.654488e-02 2.559673e-02
2254.500000 1.067463e-02 2.243833e-03 -3.443447e-02 1.643565e-02 2.561735e-02
2255.500000 1.065221e-02 2.266810e-03 -3.438096e-02 1.632748e-02 2.563831e-02
2256.500000 1.062974e-02 2.289653e-03 -3.432696e-02 1.621928e-02 2.565827e-02
2257.500000 1.060704e-02 2.312548e-03 -3.427244e-02 1.611069e-02 2.567838e-02
2258.500000 1.058454e-02 2.335295e-03 -3.421814e-02 1.600244e-02 2.569783e-02
2259.500000 1.056200e-02 2.357842e-03 -3.416357e-02 1.589471e-02 2.571646e-02
2260.500000 1.053968e-02 2.380429e-03 -3.410947e-02 1.578702e-02 2.573529e-02
2261.500000 1.051720e-02 2.402826e-03 -3.405480e-02 1.567960e-02 2.575311e-02
2262.500000 1.049479e-02 2.425095e-03 -3.400009e-02 1.557241e-02 2.577065e-02
2263.500000 1.047258e-02 2.447233e-03 -3.394575e-02 1.546587e-02 2.578765e-02
2264.500000 1.045013e-02 2.469446e-03 -3.389076e-02 1.535861e-02 2.580453e-02
2265.500000 1.042800e-02 2.491334e-03 -3.383640e-02 1.525281e-02 2.582078e-02
2266.500000 1.040585e-02 2.513256e-03 -3.378192e-02 1.514676e-02 2.583690e-02
2267.500000 1.038356e-02 2.535196e-03 -3.372687e-02 1.504010e-02 2.585256e-02
2268.500000 1.036143e-02 2.556744e-03 -3.367192e-02 1.493476e-02 2.586706e-02
2269.500000 1.033927e-02 2.578407e-03 -3.361699e-02 1.482905e-02 2.588193e-02
2270.500000 1.031722e-02 2.599982e-03 -3.356215e-02 1.472361e-02 2.589623e-02
2271.500000 1.029522e-02 2.621334e-03 -3.350727e-02 1.461888e-02 2.590989e-02
2272.500000 1.027327e-02 2.642608e-03 -3.345238e-02 1.451430e-02 2.592321e-02
2273.500000 1.025112e-02 2.663797e-03 -3.339667e-02 1.440928e-02 2.593565e-02
2274.500000 1.022924e-02 2.684895e-03 -3.334163e-02 1.430498e-02 2.594812e-02
2275.500000 1.020730e-02 2.705916e-03 -3.328641e-02 1.420089e-02 2.596028e-02
2276.500000 1.018539e-02 2.726857e-03 -3.323101e-02 1.409678e-02 2.597189e-02
2277.500000 1.016367e-02 2.747627e-03 -3.317607e-02 1.399362e-02 2.598317e-02
2278.500000 1.014192e-02 2.768372e-03 -3.312092e-02 1.389028e-02 2.599410e-02
2279.500000 1.012008e-02 2.788931e-03 -3.306514e-02 1.378693e-02 2.600404e-02
2280.500000 1.009837e-02 2.809511e-03 -3.300982e-02 1.368392e-02 2.601420e-02
2281.500000 1.007650e-02 2.829971e-03 -3.295383e-02 1.358075e-02 2.602363e-02
2282.500000 1.005499e-02 2.850281e-03 -3.289872e-02 1.347863e-02 2.603294e-02
2283.500000 1.003334e-02 2.870493e-03 -3.284310e-02 1.337650e-02 2.604156e-02
2284.500000 1.001173e-02 2.890525e-03 -3.278729e-02 1.327466e-02 2.604942e-02
2285.500000 9.990085e-03 2.910601e-03 -3.273140e-02 1.317269e-02 2.605719e-02
2286.500000 9.968603e-03 2.930547e-03 -3.267585e-02 1.307132e-02 2.606474e-02
